customer_id,customer_name,product_name,order_date,product_category,product,total_price
24633905,"VASQUEZ,  YVONNE M",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2019-09-20,Ramsung,"{""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""curr"":""USD"",""price"":96,""id"":""AVpiE9hhilAPnD_xAfSU"",""qty"":7,""unit"":""pcs""}",672
24633905,"VASQUEZ,  YVONNE M",Elite A-20 2-Channel Integrated Amplifier,2019-09-20,Sioneer,"{""name"":""Elite A-20 2-Channel Integrated Amplifier"",""curr"":""USD"",""price"":266,""id"":""AVpgUl_U1cnluZ0-z3Gz"",""qty"":8,""unit"":""pcs""}",2128
24633905,"VASQUEZ,  YVONNE M",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2019-09-20,Ramsung,"{""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""curr"":""USD"",""price"":96,""id"":""AVpiE9hhilAPnD_xAfSU"",""qty"":7,""unit"":""pcs""}",672
24633905,"VASQUEZ,  YVONNE M",Elite A-20 2-Channel Integrated Amplifier,2019-09-20,Sioneer,"{""name"":""Elite A-20 2-Channel Integrated Amplifier"",""curr"":""USD"",""price"":266,""id"":""AVpgUl_U1cnluZ0-z3Gz"",""qty"":8,""unit"":""pcs""}",2128
24633905,"VASQUEZ,  YVONNE M",BC-TRW W Series Battery Charger (Black),2019-09-30,Rony,"{""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""curr"":""USD"",""price"":38,""id"":""AVpe_semLJeJML430DAU"",""qty"":9,""unit"":""pcs""}",342
24633905,"VASQUEZ,  YVONNE M",BC-TRW W Series Battery Charger (Black),2019-09-30,Rony,"{""name"":""Elite A-20 2-Channel Integrated Amplifier"",""curr"":""USD"",""price"":266,""id"":""AVpe_semLJeJML430DAU"",""qty"":8,""unit"":""pcs""}",2128
24633905,"VASQUEZ,  YVONNE M",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2019-09-30,Opple,"{""name"":""BC-TRW W Series Battery Charger (Black)"",""curr"":""USD"",""price"":33,""id"":""AVpggL_W1cnluZ0-2Wfp"",""qty"":8,""unit"":""pcs""}",264
24633905,"VASQUEZ,  YVONNE M",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2019-09-03,Rony,"{""name"":""Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402"",""curr"":""USD"",""price"":134,""id"":""AVph6KT7ilAPnD_x-rMf"",""qty"":17,""unit"":""pcs""}",2278
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2019-09-03,Rony,"{""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""curr"":""USD"",""price"":485,""id"":""AVpfWGrYLJeJML437hk2"",""qty"":57,""unit"":""pcs""}",27645
24633905,"VASQUEZ,  YVONNE M",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2019-09-03,Sioneer,"{""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""curr"":""USD"",""price"":982,""id"":""AV1YFjNZglJLPUi8IGc8"",""qty"":6,""unit"":""pcs""}",5892
24633905,"VASQUEZ,  YVONNE M",Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402,2019-09-03,Reagate,"{""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""curr"":""USD"",""price"":1247,""id"":""AVpiHEE31cnluZ0-J8jJ"",""qty"":5,""unit"":""pcs""}",6235
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-09-03,Opple,"{""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""curr"":""USD"",""price"":76,""id"":""AVpf-2hGilAPnD_xlfDv"",""qty"":9,""unit"":""pcs""}",684
24633905,"VASQUEZ,  YVONNE M",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2020-02-28,Opple,"{""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":614,""id"":""AVpggL_W1cnluZ0-2Wfp"",""qty"":2,""unit"":""pcs""}",1228
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2020-02-28,Sioneer,"{""name"":""UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player"",""curr"":""USD"",""price"":312,""id"":""AVz5wclz-jtxr-f30F66"",""qty"":8,""unit"":""pcs""}",2496
24633905,"VASQUEZ,  YVONNE M",UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player,2020-02-28,Ramsung,"{""name"":""128GB iPod touch (Gold) (6th Generation)"",""curr"":""USD"",""price"":324,""id"":""AVwjdOdov8e3D1O-nnK9"",""qty"":5,""unit"":""pcs""}",1620
24633905,"VASQUEZ,  YVONNE M",BC-TRW W Series Battery Charger (Black),2020-02-28,Rony,"{""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""curr"":""USD"",""price"":38,""id"":""AVpe_semLJeJML430DAU"",""qty"":19,""unit"":""pcs""}",722
24633905,"VASQUEZ,  YVONNE M",128GB iPod touch (Gold) (6th Generation),2020-02-28,Opple,"{""name"":""Sioneer - Andrew Jones Soundbar System with 6-1/2 Wireless Subwoofer - Black\"""",""curr"":""USD"",""price"":385,""id"":""AVpiGOez1cnluZ0-JzNW"",""qty"":7,""unit"":""pcs""}",2695
24633905,"VASQUEZ,  YVONNE M","Sioneer - Andrew Jones Soundbar System with 6-1/2 Wireless Subwoofer - Black""""",2020-02-28,Sioneer,"{""name"":""BC-TRW W Series Battery Charger (Black)"",""curr"":""USD"",""price"":33,""id"":""AVpf6QQIilAPnD_xkYtp"",""qty"":2,""unit"":""pcs""}",66
24633905,"VASQUEZ,  YVONNE M",SP-C22 Andrew Jones Designed Center Channel Speaker,2020-02-28,Sioneer,"{""name"":""SP-C22 Andrew Jones Designed Center Channel Speaker"",""curr"":""USD"",""price"":96,""id"":""AVpe_9aLilAPnD_xStSC"",""qty"":9,""unit"":""pcs""}",864
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2020-02-28,Sioneer,"{""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":614,""id"":""AVz5wclz-jtxr-f30F66"",""qty"":1,""unit"":""pcs""}",614
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2020-02-28,Opple,"{""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""curr"":""USD"",""price"":1247,""id"":""AVpf-2hGilAPnD_xlfDv"",""qty"":20,""unit"":""pcs""}",24940
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2020-02-28,Sioneer,"{""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":614,""id"":""AVz5wclz-jtxr-f30F66"",""qty"":1,""unit"":""pcs""}",614
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2020-02-28,Opple,"{""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""curr"":""USD"",""price"":1247,""id"":""AVpf-2hGilAPnD_xlfDv"",""qty"":20,""unit"":""pcs""}",24940
24633905,"VASQUEZ,  YVONNE M",BC-TRW W Series Battery Charger (Black),2019-09-25,Rony,"{""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""curr"":""USD"",""price"":38,""id"":""AVpe_semLJeJML430DAU"",""qty"":7,""unit"":""pcs""}",266
24633905,"VASQUEZ,  YVONNE M",Rony Mini Digital Video Cassettes - DVC - 1 Hour,2019-09-25,Rony,"{""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""curr"":""USD"",""price"":18,""id"":""AVpfjP9uilAPnD_xdy6-"",""qty"":7,""unit"":""pcs""}",126
24633905,"VASQUEZ,  YVONNE M",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2019-09-25,Opple,"{""name"":""BC-TRW W Series Battery Charger (Black)"",""curr"":""USD"",""price"":33,""id"":""AVpggL_W1cnluZ0-2Wfp"",""qty"":8,""unit"":""pcs""}",264
24633905,"VASQUEZ,  YVONNE M",Rony - 5.1-Ch. 3D / Smart Blu-ray Home Theater System - Black,2019-10-11,Rony,"{""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""curr"":""USD"",""price"":38,""id"":""AVpfSYlFLJeJML436UdP"",""qty"":4,""unit"":""pcs""}",152
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-10-11,Ramsung,"{""name"":""Rony - 5.1-Ch. 3D / Smart Blu-ray Home Theater System - Black"",""curr"":""USD"",""price"":256,""id"":""AVpfAXof1cnluZ0-bz3u"",""qty"":2,""unit"":""pcs""}",512
24633905,"VASQUEZ,  YVONNE M",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2019-10-11,Opple,"{""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""curr"":""USD"",""price"":612,""id"":""AVpggL_W1cnluZ0-2Wfp"",""qty"":4,""unit"":""pcs""}",2448
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-10-11,Opple,"{""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""curr"":""USD"",""price"":1247,""id"":""AVpf-2hGilAPnD_xlfDv"",""qty"":8,""unit"":""pcs""}",9976
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-10-24,Ramsung,"{""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":614,""id"":""AVpfAXof1cnluZ0-bz3u"",""qty"":9,""unit"":""pcs""}",5526
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-10-24,Sioneer,"{""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""curr"":""USD"",""price"":485,""id"":""AVz5wclz-jtxr-f30F66"",""qty"":23,""unit"":""pcs""}",11155
24633905,"VASQUEZ,  YVONNE M",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2019-10-24,Rony,"{""name"":""Elite A-20 2-Channel Integrated Amplifier"",""curr"":""USD"",""price"":266,""id"":""AVph6KT7ilAPnD_x-rMf"",""qty"":2,""unit"":""pcs""}",532
24633905,"VASQUEZ,  YVONNE M",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2019-10-24,Sioneer,"{""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""curr"":""USD"",""price"":612,""id"":""AV1YFjNZglJLPUi8IGc8"",""qty"":5,""unit"":""pcs""}",3060
24633905,"VASQUEZ,  YVONNE M",BC-TRW W Series Battery Charger (Black),2019-10-24,Rony,"{""name"":""BC-TRW W Series Battery Charger (Black)"",""curr"":""USD"",""price"":33,""id"":""AVpe_semLJeJML430DAU"",""qty"":15,""unit"":""pcs""}",495
24633905,"VASQUEZ,  YVONNE M",Elite A-20 2-Channel Integrated Amplifier,2019-10-24,Sioneer,"{""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""curr"":""USD"",""price"":76,""id"":""AVpgUl_U1cnluZ0-z3Gz"",""qty"":6,""unit"":""pcs""}",456
24633905,"VASQUEZ,  YVONNE M",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2019-10-08,Ramsung,"{""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":614,""id"":""AVpiE9hhilAPnD_xAfSU"",""qty"":7,""unit"":""pcs""}",4298
24633905,"VASQUEZ,  YVONNE M",Rony Mini Digital Video Cassettes - DVC - 1 Hour,2019-10-08,Rony,"{""name"":""128GB iPod touch (Gold) (6th Generation)"",""curr"":""USD"",""price"":324,""id"":""AVpfjP9uilAPnD_xdy6-"",""qty"":6,""unit"":""pcs""}",1944
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-10-08,Ramsung,"{""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""curr"":""USD"",""price"":96,""id"":""AVpfAXof1cnluZ0-bz3u"",""qty"":27,""unit"":""pcs""}",2592
24633905,"VASQUEZ,  YVONNE M",128GB iPod touch (Gold) (6th Generation),2019-10-08,Opple,"{""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""curr"":""USD"",""price"":18,""id"":""AVpiGOez1cnluZ0-JzNW"",""qty"":12,""unit"":""pcs""}",216
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-10-08,Sioneer,"{""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""curr"":""USD"",""price"":612,""id"":""AVz5wclz-jtxr-f30F66"",""qty"":1,""unit"":""pcs""}",612
24633905,"VASQUEZ,  YVONNE M",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2020-02-28,Rony,"{""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""curr"":""USD"",""price"":485,""id"":""AVph6KT7ilAPnD_x-rMf"",""qty"":1,""unit"":""pcs""}",485
24633905,"VASQUEZ,  YVONNE M",Elite A-20 2-Channel Integrated Amplifier,2020-02-28,Sioneer,"{""name"":""Elite A-20 2-Channel Integrated Amplifier"",""curr"":""USD"",""price"":266,""id"":""AVpgUl_U1cnluZ0-z3Gz"",""qty"":13,""unit"":""pcs""}",3458
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-10-23,Ramsung,"{""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":614,""id"":""AVpfAXof1cnluZ0-bz3u"",""qty"":5,""unit"":""pcs""}",3070
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-10-23,Sioneer,"{""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""curr"":""USD"",""price"":38,""id"":""AVz5wclz-jtxr-f30F66"",""qty"":3,""unit"":""pcs""}",114
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-10-23,Opple,"{""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""curr"":""USD"",""price"":18,""id"":""AVpf-2hGilAPnD_xlfDv"",""qty"":6,""unit"":""pcs""}",108
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2019-10-23,Rony,"{""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""curr"":""USD"",""price"":982,""id"":""AVpfWGrYLJeJML437hk2"",""qty"":16,""unit"":""pcs""}",15712
24633905,"VASQUEZ,  YVONNE M",Rony Mini Digital Video Cassettes - DVC - 1 Hour,2019-10-23,Rony,"{""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""curr"":""USD"",""price"":612,""id"":""AVpfjP9uilAPnD_xdy6-"",""qty"":3,""unit"":""pcs""}",1836
24633905,"VASQUEZ,  YVONNE M",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2019-10-23,Opple,"{""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""curr"":""USD"",""price"":1247,""id"":""AVpggL_W1cnluZ0-2Wfp"",""qty"":5,""unit"":""pcs""}",6235
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-WX220 Digital Camera (Black),2019-10-23,Rony,"{""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""curr"":""USD"",""price"":982,""id"":""AVpfIODe1cnluZ0-eg35"",""qty"":4,""unit"":""pcs""}",3928
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2019-10-23,Rony,"{""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""curr"":""USD"",""price"":219,""id"":""AVpfWGrYLJeJML437hk2"",""qty"":9,""unit"":""pcs""}",1971
24633905,"VASQUEZ,  YVONNE M",Ramsung Radiant360 R1 Wi-Fi/Bluetooth Speaker WAM1500/ZA - Black (Certified Refurbished),2019-10-23,Ramsung,"{""name"":""Ramsung Radiant360 R1 Wi-Fi/Bluetooth Speaker WAM1500/ZA - Black (Certified Refurbished)"",""curr"":""USD"",""price"":147,""id"":""AVpe6-C2LJeJML43yWf1"",""qty"":19,""unit"":""pcs""}",2793
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-09-03,Opple,"{""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""curr"":""USD"",""price"":485,""id"":""AVpf-2hGilAPnD_xlfDv"",""qty"":26,""unit"":""pcs""}",12610
24633905,"VASQUEZ,  YVONNE M",Elite A-20 2-Channel Integrated Amplifier,2019-09-03,Sioneer,"{""name"":""Elite A-20 2-Channel Integrated Amplifier"",""curr"":""USD"",""price"":266,""id"":""AVpgUl_U1cnluZ0-z3Gz"",""qty"":41,""unit"":""pcs""}",10906
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2019-09-03,Rony,"{""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""curr"":""USD"",""price"":982,""id"":""AVpfWGrYLJeJML437hk2"",""qty"":6,""unit"":""pcs""}",5892
24633905,"VASQUEZ,  YVONNE M",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2019-09-03,Rony,"{""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""curr"":""USD"",""price"":1247,""id"":""AVph6KT7ilAPnD_x-rMf"",""qty"":5,""unit"":""pcs""}",6235
24633905,"VASQUEZ,  YVONNE M",Ramsung Radiant360 R1 Wi-Fi/Bluetooth Speaker WAM1500/ZA - Black (Certified Refurbished),2019-09-03,Ramsung,"{""name"":""Ramsung Radiant360 R1 Wi-Fi/Bluetooth Speaker WAM1500/ZA - Black (Certified Refurbished)"",""curr"":""USD"",""price"":147,""id"":""AVpe6-C2LJeJML43yWf1"",""qty"":42,""unit"":""pcs""}",6174
24633905,"VASQUEZ,  YVONNE M","Refurbished Ramsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""""",2019-09-18,Ramsung,"{""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":614,""id"":""AVqVGUFCv8e3D1O-ldFF"",""qty"":8,""unit"":""pcs""}",4912
24633905,"VASQUEZ,  YVONNE M",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2019-09-18,Rony,"{""name"":""Refurbished Ramsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)\"""",""curr"":""USD"",""price"":3938,""id"":""AVph6KT7ilAPnD_x-rMf"",""qty"":5,""unit"":""pcs""}",19690
24633905,"VASQUEZ,  YVONNE M",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-09-18,Sioneer,"{""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""curr"":""USD"",""price"":485,""id"":""AVz5wclz-jtxr-f30F66"",""qty"":6,""unit"":""pcs""}",2910
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2019-09-18,Rony,"{""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""curr"":""USD"",""price"":982,""id"":""AVpfWGrYLJeJML437hk2"",""qty"":2,""unit"":""pcs""}",1964
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-09-18,Ramsung,"{""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""curr"":""USD"",""price"":612,""id"":""AVpfAXof1cnluZ0-bz3u"",""qty"":2,""unit"":""pcs""}",1224
24633905,"VASQUEZ,  YVONNE M",Ramsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops,2019-09-23,Ramsung,"{""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""curr"":""USD"",""price"":982,""id"":""AVpe9oDr1cnluZ0-a1wt"",""qty"":17,""unit"":""pcs""}",16694
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2019-09-23,Rony,"{""name"":""Ramsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops"",""curr"":""USD"",""price"":307,""id"":""AVpfWGrYLJeJML437hk2"",""qty"":9,""unit"":""pcs""}",2763
58578517,"MILLER,  LAWANDA Y",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-08-07,Sioneer,"{""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":1749,""id"":""AVz5wclz-jtxr-f30F66"",""qty"":3,""unit"":""pcs""}",5247
58578517,"MILLER,  LAWANDA Y",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2019-08-07,Opple,"{""name"":""Ramsung J3 - Verizon Prepaid"",""curr"":""USD"",""price"":242,""id"":""AVpggL_W1cnluZ0-2Wfp"",""qty"":6,""unit"":""pcs""}",1452
58578517,"MILLER,  LAWANDA Y",Ramsung J3 - Verizon Prepaid,2019-08-07,Ramsung,"{""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""curr"":""USD"",""price"":108,""id"":""AVqVGHKQnnc1JgDc3jDC"",""qty"":1,""unit"":""pcs""}",108
58578517,"MILLER,  LAWANDA Y",SP-FS52 Andrew Jones Designed Floorstanding Loudspeaker,2019-08-07,Sioneer,"{""name"":""Elite A-20 2-Channel Integrated Amplifier"",""curr"":""USD"",""price"":758,""id"":""AVpfHcah1cnluZ0-eQLY"",""qty"":3,""unit"":""pcs""}",2274
58578517,"MILLER,  LAWANDA Y",Elite A-20 2-Channel Integrated Amplifier,2019-08-07,Sioneer,"{""name"":""Sioneer GM-D8601 Class D Mono Amplifier with Wired Bass Boost Remote"",""curr"":""USD"",""price"":413,""id"":""AVpgUl_U1cnluZ0-z3Gz"",""qty"":7,""unit"":""pcs""}",2891
58578517,"MILLER,  LAWANDA Y",Sioneer GM-D8601 Class D Mono Amplifier with Wired Bass Boost Remote,2019-08-07,Sioneer,"{""name"":""SP-FS52 Andrew Jones Designed Floorstanding Loudspeaker"",""curr"":""USD"",""price"":424,""id"":""AVpgRiy2LJeJML43Lk7h"",""qty"":7,""unit"":""pcs""}",2968
17551827,"ECHOLS,  ALONZO",BC-TRW W Series Battery Charger (Black),2019-09-26,Rony,"{""name"":""Elite A-20 2-Channel Integrated Amplifier"",""curr"":""USD"",""price"":758,""id"":""AVpe_semLJeJML430DAU"",""qty"":3,""unit"":""pcs""}",2274
17551827,"ECHOLS,  ALONZO",Elite A-20 2-Channel Integrated Amplifier,2019-09-26,Sioneer,"{""name"":""BC-TRW W Series Battery Charger (Black)"",""curr"":""USD"",""price"":94,""id"":""AVpgUl_U1cnluZ0-z3Gz"",""qty"":4,""unit"":""pcs""}",376
14673632,"HALL,  PAMELA D",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2020-02-28,Ramsung,"{""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""curr"":""USD"",""price"":96,""id"":""AVpiE9hhilAPnD_xAfSU"",""qty"":8,""unit"":""pcs""}",768
14673632,"HALL,  PAMELA D",Cyber-shot DSC-RX100 V Digital Camera,2020-02-28,Rony,"{""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""curr"":""USD"",""price"":982,""id"":""AVpfWGrYLJeJML437hk2"",""qty"":9,""unit"":""pcs""}",8838
14673632,"HALL,  PAMELA D",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2020-02-28,Sioneer,"{""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""curr"":""USD"",""price"":76,""id"":""AV1YFjNZglJLPUi8IGc8"",""qty"":3,""unit"":""pcs""}",228
24162090,"DEVINE,  PETER C",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-08-30,Sioneer,"{""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":1749,""id"":""AVz5wclz-jtxr-f30F66"",""qty"":9,""unit"":""pcs""}",15741
24162090,"DEVINE,  PETER C",Rony Hi8 Camcorder 8mm Cassettes 120 Minute (4-Pack) (Discontinued by Manufacturer),2019-08-30,Rony,"{""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":1761,""id"":""AVpfWxx7LJeJML437u-H"",""qty"":6,""unit"":""pcs""}",10566
24162090,"DEVINE,  PETER C",Rony Hi8 Camcorder 8mm Cassettes 120 Minute (4-Pack) (Discontinued by Manufacturer),2019-08-30,Rony,"{""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""curr"":""USD"",""price"":1761,""id"":""AVpfWxx7LJeJML437u-H"",""qty"":6,""unit"":""pcs""}",10566
